id,price_at_add,product_id,quantity,user_id,added_at
3468,1165.15,4303,1,3978,2025-07-21 02:55:33
3469,209.73,4629,2,258,2025-08-10 18:33:25
3470,1798.21,4102,5,4770,2025-08-29 03:57:19
3471,1911.79,2303,3,4376,2025-04-17 12:32:11
3472,590.36,3416,4,842,2025-05-14 20:08:44
3473,489.4,2710,5,1642,2025-07-30 11:04:00
3474,296.39,4453,1,4468,2025-05-04 23:55:19
3475,210.87,38,3,2088,2025-04-30 16:32:55
3476,994.16,559,5,4245,2025-10-01 09:15:09
3477,915.1,4990,4,3807,2025-06-20 17:47:36
3478,678.38,4562,1,2114,2025-05-13 10:16:06
3479,463.67,2926,4,834,2025-04-22 00:17:50
3480,756.52,3268,1,2426,2025-07-24 13:21:01
3481,168.48,4290,2,1342,2025-06-15 01:15:03
3482,1930.4,554,1,3160,2025-08-08 20:42:24
3483,1575.92,356,3,1249,2025-05-03 05:27:23
3484,1907.41,3266,1,97,2025-04-24 18:23:42
3485,300.05,3820,4,1707,2025-08-30 08:07:36
3486,1270.59,2931,4,3482,2025-07-23 21:59:07
3487,368.62,1553,3,1031,2025-07-03 14:04:33
3488,1041.12,262,5,1800,2025-09-13 23:36:01
3489,1780.5,3065,5,4463,2025-08-14 04:29:12
3490,1563.47,1721,2,260,2025-07-14 22:18:54
3491,1894.08,4337,5,2181,2025-04-16 11:46:04
3492,257.84,2695,4,2025,2025-05-25 18:35:50
3493,1182.61,356,4,1117,2025-05-20 23:35:13
3494,1802.98,4816,1,4333,2025-09-22 18:56:33
3495,288.74,4813,5,3745,2025-09-10 03:42:44
3496,262.42,3429,2,2053,2025-10-01 07:22:15
3497,846.24,3999,1,4919,2025-08-21 11:28:12
3498,1764.29,6,2,4608,2025-09-22 15:49:54
3499,1984.93,244,2,4731,2025-08-21 17:42:25
3500,296.46,2771,4,1961,2025-06-15 05:57:54
3501,1752.15,4072,1,2121,2025-06-15 20:18:26
3502,1697.43,784,4,3279,2025-07-29 16:44:46
3503,1373.71,4956,2,4775,2025-09-14 16:08:03
3504,1052.05,4513,3,491,2025-05-17 20:18:56
3505,1844.62,1531,3,2481,2025-06-27 13:28:35
3506,1103.91,74,2,3895,2025-08-25 01:51:43
3507,1854.55,4107,4,2172,2025-09-04 14:08:28
3508,589.02,2347,5,4847,2025-08-01 23:35:15
3509,149.97,4178,1,624,2025-04-10 22:37:48
3510,741.07,519,4,4036,2025-06-12 12:58:55
3511,733.79,710,5,1168,2025-07-25 09:50:45
3512,1031.77,1137,3,315,2025-08-25 07:04:24
3513,1482.65,4772,5,2266,2025-07-21 04:21:43
3514,1594.71,939,5,4877,2025-04-24 18:27:42
3515,584.64,3514,2,4973,2025-09-16 19:42:22
3516,1263.12,671,2,4770,2025-06-19 04:44:18
3517,902.94,4424,2,3774,2025-06-25 10:33:59
3518,201.0,3063,4,298,2025-07-09 23:11:26
3519,1858.5,2602,1,4414,2025-05-24 18:11:56
3520,1785.0,307,1,2768,2025-08-12 01:03:48
3521,1834.65,4351,4,1621,2025-08-25 00:14:30
3522,1383.53,3124,1,2177,2025-05-29 04:22:29
3523,1463.42,4336,3,3447,2025-05-16 09:17:17
3524,63.98,4942,4,1836,2025-08-09 14:25:57
3525,1379.35,4726,3,4859,2025-07-20 16:17:57
3526,319.88,1703,2,4247,2025-04-15 17:50:54
3527,1072.23,3302,5,1705,2025-04-27 11:54:07
3528,1282.42,4714,2,3739,2025-06-02 09:57:22
3529,1870.33,2179,3,506,2025-09-09 09:50:35
3530,304.42,3876,5,1943,2025-06-06 18:51:54
3531,109.1,1539,5,2117,2025-08-20 06:38:56
3532,471.67,3924,4,1304,2025-06-20 11:56:12
3533,1125.99,1222,3,968,2025-09-19 12:11:41
3534,117.02,175,1,4561,2025-08-08 05:38:09
3535,1124.84,2992,4,820,2025-07-20 01:29:45
3536,247.08,1182,2,3682,2025-04-08 05:41:57
3537,1776.3,3040,5,4530,2025-09-01 00:25:19
3538,1693.75,1988,5,2597,2025-08-29 05:31:51
3539,242.22,85,3,4329,2025-08-30 03:41:09
3540,1418.71,4351,3,2402,2025-06-24 13:41:39
3541,80.73,367,5,4840,2025-05-08 06:50:25
3542,250.61,1455,4,3856,2025-07-05 14:56:06
3543,909.86,2203,5,4434,2025-06-24 22:00:12
3544,445.62,1090,4,1544,2025-05-15 14:41:08
3545,304.61,1279,4,1551,2025-04-25 21:47:13
3546,141.02,3552,2,1419,2025-04-06 09:15:25
3547,1256.24,2053,5,1669,2025-07-06 11:43:54
3548,1244.06,4471,2,3818,2025-07-15 11:34:15
3549,1502.72,3356,5,2896,2025-05-29 02:09:16
3550,1730.89,3806,1,4296,2025-07-28 22:19:57
3551,134.16,2209,4,3009,2025-09-11 13:09:06
3552,525.93,1579,4,143,2025-04-22 19:33:22
3553,398.62,3437,4,4625,2025-09-30 17:38:57
3554,1769.48,3670,2,4794,2025-08-24 21:26:08
3555,167.44,3587,2,1246,2025-08-10 01:24:52
3556,1096.05,3436,2,4755,2025-06-26 04:37:43
3557,1820.17,4182,1,206,2025-07-09 03:34:40
3558,1463.18,2879,3,3311,2025-04-22 21:41:59
3559,1465.93,1675,2,2641,2025-09-24 04:28:02
3560,1972.64,3587,1,2980,2025-07-11 00:19:11
3561,429.21,1699,4,422,2025-06-22 02:46:23
3562,1107.63,4953,4,1680,2025-08-26 12:44:44
3563,552.59,4703,3,4365,2025-09-08 19:30:54
3564,1552.11,2309,3,559,2025-06-18 10:18:58
3565,728.25,2585,3,4352,2025-07-17 17:31:07
3566,73.56,4985,3,1092,2025-04-15 15:29:59
3567,60.07,2184,1,4667,2025-08-31 01:10:44
3568,521.42,4295,2,1650,2025-06-15 15:12:20
3569,428.29,3537,2,4976,2025-07-14 12:43:40
3570,1650.4,2609,2,1617,2025-05-07 07:07:56
3571,1468.75,4722,1,280,2025-07-08 08:07:08
3572,950.52,3812,3,4374,2025-07-03 00:41:44
3573,105.47,1801,4,3153,2025-09-19 00:30:11
3574,672.67,2369,5,3908,2025-04-02 05:20:00
3575,1653.91,4430,5,4755,2025-07-09 18:30:50
3576,827.68,4517,3,210,2025-04-06 01:02:57
3577,1941.66,1372,3,4769,2025-09-27 03:19:35
3578,668.53,383,4,3261,2025-05-31 00:06:41
3579,1994.78,2305,1,4015,2025-09-16 01:35:54
3580,1787.52,4310,2,4397,2025-04-24 00:24:24
3581,1212.11,2154,5,2067,2025-06-09 14:19:25
3582,463.35,2893,2,469,2025-06-27 14:34:54
3583,182.33,2914,4,3506,2025-04-13 22:24:37
3584,1955.46,449,2,2591,2025-05-30 20:43:21
3585,415.72,202,1,758,2025-06-17 21:02:26
3586,1246.97,330,3,2886,2025-04-27 21:53:36
3587,737.9,709,3,1450,2025-06-03 03:34:00
3588,1003.05,2165,4,31,2025-06-03 09:18:19
3589,1811.94,80,3,3370,2025-08-04 21:42:49
3590,319.23,3114,2,55,2025-06-20 01:05:16
3591,344.22,1431,2,3873,2025-07-27 07:08:35
3592,119.43,2218,1,4578,2025-05-28 22:51:00
3593,404.2,3460,1,242,2025-05-17 05:59:41
3594,23.51,2779,5,4907,2025-08-27 20:26:13
3595,1986.16,120,3,2257,2025-08-29 12:27:55
3596,9.14,910,3,364,2025-06-27 05:20:30
3597,400.67,3346,4,838,2025-06-30 01:11:28
3598,24.73,850,3,1397,2025-07-09 09:23:37
3599,1706.96,3489,1,2744,2025-09-14 16:32:01
3600,1613.6,4766,5,2142,2025-08-30 01:26:15
3601,844.31,1036,4,2554,2025-09-10 08:57:19
3602,588.66,4273,5,3172,2025-09-07 04:59:28
3603,1557.97,4235,1,1493,2025-04-15 02:00:36
3604,1558.53,2048,4,10,2025-07-25 05:07:22
3605,794.72,4593,1,3377,2025-08-21 03:45:16
3606,1686.71,3881,5,521,2025-05-24 04:41:09
3607,780.59,3105,1,2438,2025-06-03 12:18:04
3608,1865.57,4531,4,4101,2025-04-06 04:28:20
3609,421.56,4232,3,3236,2025-09-18 20:36:06
3610,1122.84,3880,1,4399,2025-05-21 13:30:52
3611,1307.17,2631,1,3186,2025-06-05 05:01:53
3612,551.14,1517,3,293,2025-08-01 03:58:42
3613,1210.42,4816,5,3285,2025-06-23 18:08:44
3614,155.29,4664,4,4948,2025-05-25 18:28:18
3615,1562.26,1846,1,3954,2025-07-14 04:26:00
3616,1460.81,3752,4,575,2025-04-15 18:53:59
3617,451.05,2636,5,812,2025-04-28 10:57:55
3618,1570.27,3253,2,1862,2025-04-05 05:46:48
3619,465.16,4867,3,3481,2025-07-17 05:56:56
3620,270.06,1312,5,2884,2025-04-08 13:44:23
3621,1345.31,1850,1,2508,2025-09-23 04:25:57
3622,149.7,4902,5,2008,2025-09-29 09:28:35
3623,1725.15,519,5,526,2025-09-08 12:58:35
3624,230.34,3291,2,4504,2025-08-10 01:09:03
3625,1862.62,3272,5,1888,2025-09-10 06:00:26
3626,796.84,73,2,356,2025-08-13 19:45:04
3627,1840.85,4556,5,4993,2025-04-12 15:19:11
3628,1602.45,3361,4,2079,2025-05-25 07:06:00
3629,354.8,3069,3,2409,2025-05-09 09:37:46
3630,1332.87,4831,3,3749,2025-07-13 22:28:29
3631,73.17,986,4,2901,2025-09-30 09:00:42
3632,1258.88,3974,3,1459,2025-09-24 12:28:00
3633,1397.69,354,2,1639,2025-07-30 16:05:46
3634,1288.38,2457,3,1169,2025-07-11 16:53:06
3635,1850.16,1267,3,2166,2025-06-23 02:50:44
3636,72.72,4883,3,1685,2025-08-05 13:13:26
3637,751.21,802,3,1999,2025-08-09 08:26:05
3638,740.11,1361,5,4030,2025-08-22 13:59:10
3639,400.02,4272,2,1902,2025-08-05 12:49:08
3640,1014.01,1685,4,309,2025-09-16 06:24:02
3641,1419.76,19,4,4283,2025-09-19 10:15:50
3642,434.26,4343,2,4910,2025-09-20 03:02:02
3643,813.66,2387,1,3764,2025-08-08 17:59:42
3644,1695.77,2375,2,2348,2025-04-15 18:58:30
3645,1936.07,615,3,4329,2025-07-04 11:55:24
3646,1123.5,1434,5,3108,2025-04-14 15:42:36
3647,726.26,871,5,2280,2025-04-20 10:48:42
3648,1425.63,3817,3,32,2025-07-08 15:24:34
3649,1110.5,4082,5,1228,2025-08-26 15:37:25
3650,153.04,3028,3,4042,2025-05-02 14:50:26
3651,1010.31,3404,2,1615,2025-08-30 21:12:24
3652,1323.51,1268,3,232,2025-04-06 13:11:05
3653,1645.16,954,1,1341,2025-09-13 17:57:05
3654,161.13,1503,4,3972,2025-05-22 04:15:14
3655,123.29,4605,4,832,2025-09-21 08:11:46
3656,645.51,3770,3,2482,2025-06-12 09:37:51
3657,464.98,3405,3,4688,2025-06-09 06:39:32
3658,991.65,536,1,2485,2025-07-02 21:27:15
3659,1045.17,124,1,2702,2025-07-14 13:26:38
3660,968.08,1382,2,2891,2025-07-11 12:51:23
3661,1858.48,95,5,3025,2025-07-11 03:28:23
3662,1409.61,1654,2,2824,2025-09-08 10:53:05
3663,1697.6,2039,4,2900,2025-06-04 12:31:11
3664,1425.25,2709,2,33,2025-09-02 17:02:32
3665,1269.78,3048,2,4535,2025-05-28 21:28:54
3666,383.36,1127,1,4422,2025-06-21 10:21:59
3667,253.09,4025,5,4133,2025-04-25 22:08:25
3668,284.54,4514,1,154,2025-08-13 12:38:49
3669,1033.36,2940,5,2493,2025-08-14 19:28:51
3670,1788.49,3835,1,853,2025-04-16 13:15:39
3671,1175.53,1906,1,1951,2025-09-27 00:41:14
3672,433.01,2143,3,1858,2025-09-04 12:11:09
3673,1713.89,46,4,660,2025-07-30 16:49:11
3674,1780.66,3979,3,1419,2025-05-27 22:29:27
3675,999.68,1655,3,362,2025-09-17 18:48:51
3676,709.7,1608,1,3429,2025-07-10 02:43:56
3677,1839.97,3537,2,3637,2025-09-08 06:40:01
3678,677.63,2644,2,2667,2025-09-19 10:11:11
3679,153.69,573,5,2329,2025-04-08 00:15:21
3680,18.0,3511,4,355,2025-06-02 00:30:18
3681,305.0,32,5,3940,2025-05-07 13:31:37
3682,189.91,2934,4,1743,2025-06-17 00:03:24
3683,1748.21,3323,5,2877,2025-04-23 14:29:36
3684,152.56,3664,1,4921,2025-08-18 12:21:29
3685,1892.1,3297,1,1702,2025-04-24 13:50:52
3686,866.38,4490,5,1158,2025-08-18 02:09:12
3687,589.96,4596,3,773,2025-09-23 17:48:37
3688,1408.8,4059,1,1142,2025-09-04 18:57:46
3689,427.47,1057,4,2654,2025-07-14 09:01:48
3690,319.36,1367,5,379,2025-05-14 03:03:40
3691,484.15,2774,1,3371,2025-06-08 12:57:40
3692,1992.46,367,1,1454,2025-05-25 00:35:54
3693,1845.81,4146,4,3581,2025-07-04 14:15:41
3694,1380.94,2002,5,957,2025-05-18 22:55:27
3695,1151.52,4909,1,3668,2025-07-30 09:17:00
3696,1591.1,2233,2,4579,2025-04-26 13:08:36
3697,1015.59,1744,4,2492,2025-09-18 10:10:52
3698,1637.93,3545,3,843,2025-09-28 11:44:29
3699,1922.91,4075,4,3607,2025-09-18 05:25:48
3700,1150.97,1567,3,3355,2025-05-29 03:22:56
3701,1481.12,1559,4,2263,2025-07-25 23:51:30
3702,274.81,495,4,4050,2025-08-19 07:40:49
3703,1000.84,1663,2,1734,2025-05-09 17:57:08
3704,1314.46,2089,1,1894,2025-04-04 13:45:15
3705,1724.05,2657,4,1824,2025-04-18 09:45:19
3706,550.3,3812,5,968,2025-08-31 16:19:43
3707,1092.73,1321,4,3731,2025-06-08 03:15:59
3708,440.93,3813,3,2113,2025-07-09 09:55:07
3709,1491.05,221,5,4663,2025-06-07 14:52:07
3710,1584.31,3196,5,570,2025-05-29 20:14:49
3711,167.89,4915,3,1641,2025-04-27 06:49:14
3712,353.13,1289,3,1043,2025-05-19 10:21:18
3713,1766.97,1738,2,2062,2025-08-27 16:56:30
3714,1748.05,4594,2,4264,2025-08-24 13:14:47
3715,333.72,1178,2,4954,2025-07-07 23:46:30
3716,1844.87,380,4,1296,2025-06-12 20:38:37
3717,1422.04,4094,4,4303,2025-04-11 01:26:59
3718,1977.84,3599,3,2144,2025-04-21 14:50:38
3719,787.15,4279,2,3921,2025-05-10 04:16:57
3720,1456.65,2418,3,4699,2025-05-09 23:12:43
3721,664.66,4315,3,4109,2025-06-16 05:13:10
3722,901.91,155,3,3582,2025-09-04 09:11:05
3723,1531.81,4578,3,2415,2025-04-26 16:17:37
3724,1239.45,257,4,44,2025-06-21 10:01:13
3725,239.98,783,4,1550,2025-07-22 22:34:49
3726,343.86,2441,3,93,2025-05-24 04:49:28
3727,180.97,1264,5,1369,2025-09-27 15:10:13
3728,1487.33,4449,5,1801,2025-09-18 02:35:59
3729,1765.72,2341,2,4342,2025-05-18 20:01:27
3730,795.45,1644,4,619,2025-07-30 08:34:55
3731,345.1,4352,2,4296,2025-08-30 16:23:43
3732,1609.48,3248,2,3138,2025-07-06 11:54:46
3733,1761.87,3282,3,1574,2025-05-01 12:48:38
3734,1152.41,1536,2,2413,2025-04-17 07:20:29
3735,1414.24,486,1,1930,2025-06-28 20:13:25
3736,248.24,581,2,4087,2025-09-27 01:12:23
3737,1144.43,378,1,2717,2025-05-31 10:33:02
3738,36.45,1845,1,470,2025-08-06 10:03:35
3739,854.31,2109,5,128,2025-05-15 16:40:14
3740,1327.19,2895,3,3046,2025-08-06 01:32:25
3741,329.04,1577,3,2042,2025-06-13 23:28:45
3742,477.69,4709,2,225,2025-05-17 10:33:54
3743,286.3,4333,3,4491,2025-09-30 20:51:15
3744,843.13,3431,2,2272,2025-07-11 23:47:31
3745,279.06,1758,2,357,2025-06-27 13:11:04
3746,563.85,1270,5,3773,2025-09-30 06:50:59
3747,1702.78,2464,3,2161,2025-06-14 17:47:37
3748,1001.5,555,4,3444,2025-04-30 19:12:14
3749,1965.2,3482,5,3279,2025-08-28 05:58:41
3750,552.0,4629,4,4390,2025-08-08 17:01:53
3751,474.74,4223,4,1311,2025-06-24 19:10:44
3752,612.87,3273,3,2106,2025-08-31 19:37:37
3753,1197.01,496,2,3513,2025-05-13 12:03:00
3754,1501.33,1783,2,3425,2025-09-28 01:58:07
3755,674.18,1022,3,4136,2025-08-14 08:28:53
3756,1090.96,1750,2,2446,2025-09-17 03:51:14
3757,1225.11,1376,5,4315,2025-05-16 09:29:27
3758,1819.44,4875,2,1839,2025-05-23 21:52:10
3759,473.2,4608,2,4515,2025-08-05 00:30:51
3760,1179.5,1730,5,2991,2025-07-18 08:22:12
3761,1240.6,3769,2,4305,2025-08-07 23:37:14
3762,691.44,4511,4,3746,2025-04-06 18:01:41
3763,1646.81,1512,2,4135,2025-06-08 23:32:40
3764,912.41,2714,3,23,2025-09-07 02:28:32
3765,1623.31,2654,4,3817,2025-05-13 11:55:41
3766,699.73,621,3,4168,2025-05-28 09:45:23
3767,1170.2,1953,4,470,2025-06-16 08:29:39
3768,716.28,3797,3,1563,2025-09-18 19:32:51
3769,566.1,1333,2,3211,2025-05-15 14:13:06
3770,1787.09,2284,5,203,2025-08-13 16:31:40
3771,536.4,3238,1,3114,2025-09-16 14:26:23
3772,683.83,4363,5,3338,2025-08-21 22:46:24
3773,1982.97,50,2,3670,2025-06-13 11:16:29
3774,1693.65,1745,3,4751,2025-06-12 03:46:34
3775,694.53,344,5,3106,2025-06-09 00:49:20
3776,438.95,3623,4,1423,2025-08-05 02:10:34
3777,1666.4,4959,1,4111,2025-05-28 22:27:04
3778,1130.98,2871,2,950,2025-04-12 21:09:51
3779,799.9,2884,1,4653,2025-06-03 20:34:57
3780,271.65,4682,1,2353,2025-08-13 13:46:40
3781,594.05,516,5,2875,2025-09-12 18:22:09
3782,1722.2,1323,1,3190,2025-04-29 18:46:24
3783,5.75,775,5,1486,2025-08-15 04:08:58
3784,381.49,2544,1,2022,2025-05-27 00:23:52
3785,1673.26,702,5,1949,2025-04-08 18:34:49
3786,600.52,129,4,4535,2025-08-08 00:22:55
3787,838.12,4679,5,4133,2025-07-11 22:11:35
3788,792.64,3346,3,3152,2025-04-13 16:27:33
3789,741.75,3613,4,1509,2025-04-28 01:33:17
3790,302.41,346,3,1339,2025-04-08 00:00:34
3791,1374.87,1009,5,394,2025-04-24 19:06:36
3792,1026.49,3697,3,4147,2025-05-09 21:06:15
3793,1803.25,446,5,186,2025-05-04 16:00:40
3794,1407.97,3928,3,1338,2025-08-20 15:50:32
3795,1069.33,3322,2,983,2025-04-28 01:48:21
3796,963.93,612,1,609,2025-08-25 23:07:58
3797,1999.04,2555,4,984,2025-08-18 07:32:50
3798,918.97,2489,3,1442,2025-06-18 13:13:33
3799,526.68,2976,4,271,2025-09-18 01:40:49
3800,241.37,565,5,606,2025-04-06 19:08:14
3801,1638.15,3464,5,2719,2025-09-04 23:21:12
3802,1520.79,569,2,2444,2025-04-19 15:37:45
3803,56.82,3156,2,2393,2025-07-18 06:37:46
3804,1893.43,1383,4,4502,2025-09-30 12:55:09
3805,692.15,116,1,228,2025-06-24 15:08:00
3806,719.46,4965,4,270,2025-05-25 03:57:27
3807,575.63,3756,4,2793,2025-08-09 20:24:31
3808,271.0,640,5,1805,2025-08-08 20:40:58
3809,176.31,4453,3,1360,2025-07-22 22:15:56
3810,288.59,3798,3,4670,2025-05-29 09:54:03
3811,924.77,167,4,3454,2025-05-31 05:15:34
3812,190.37,309,5,138,2025-06-05 23:21:33
3813,1637.56,1798,4,3717,2025-06-04 08:38:28
3814,155.56,3569,1,4743,2025-05-26 00:09:49
3815,1729.66,338,4,4865,2025-05-07 19:27:55
3816,1495.61,2431,5,4478,2025-07-21 03:48:27
3817,903.59,3645,5,5001,2025-04-27 19:20:16
3818,1329.16,3846,4,112,2025-04-11 13:39:14
3819,43.02,311,4,4456,2025-04-04 12:55:48
3820,1336.89,1700,2,3294,2025-07-24 15:23:07
3821,1640.17,2768,2,341,2025-09-29 06:28:15
3822,1157.73,574,2,335,2025-09-09 21:53:30
3823,464.23,3788,3,3157,2025-06-04 04:59:27
3824,1539.84,4733,4,406,2025-09-09 01:58:02
3825,102.35,542,4,2515,2025-05-20 02:29:37
3826,335.32,1993,1,26,2025-09-30 22:40:09
3827,184.86,590,1,301,2025-04-05 01:35:14
3828,1475.43,2701,1,3289,2025-08-03 07:29:58
3829,580.28,4325,5,4142,2025-09-10 23:39:10
3830,125.11,2799,3,4881,2025-07-18 14:38:46
3831,1247.77,1720,5,1390,2025-07-17 06:32:17
3832,1161.92,2465,3,565,2025-09-18 22:17:49
3833,1935.83,785,1,2523,2025-09-20 18:52:15
3834,1247.86,1841,1,3929,2025-08-16 09:58:10
3835,696.47,4262,5,1675,2025-04-07 22:20:43
3836,1627.19,4554,2,4446,2025-04-13 11:02:55
3837,859.17,1074,3,3797,2025-09-20 19:07:43
3838,902.03,4342,4,3113,2025-04-08 08:31:11
3839,1012.39,22,1,1035,2025-04-25 21:13:51
3840,745.04,3121,5,1355,2025-05-31 16:40:18
3841,1814.76,3345,3,3804,2025-04-30 02:57:43
3842,1176.53,2512,1,2115,2025-09-15 18:09:09
3843,1433.93,3570,5,4304,2025-09-06 06:19:19
3844,615.08,558,1,1245,2025-05-25 03:50:29
3845,1440.49,4804,3,750,2025-05-06 01:23:44
3846,134.52,3996,4,3918,2025-09-17 10:44:42
3847,60.05,844,1,1893,2025-05-30 17:21:11
3848,1308.81,4871,2,391,2025-05-22 18:58:54
3849,1873.1,2558,3,2691,2025-06-23 20:40:56
3850,1920.79,2986,5,4787,2025-06-13 23:20:05
3851,1848.92,2395,3,178,2025-04-20 23:29:44
3852,1168.78,1421,5,2426,2025-06-24 22:24:41
3853,1036.55,1748,1,1608,2025-08-31 20:43:46
3854,1853.06,4118,5,4151,2025-07-26 16:43:51
3855,1053.34,4887,1,3321,2025-08-19 16:56:15
3856,950.71,303,2,2441,2025-07-24 12:21:08
3857,1271.72,461,1,2387,2025-07-18 02:08:35
3858,49.81,2579,5,2995,2025-04-07 12:32:20
3859,1777.5,4659,1,2926,2025-09-21 19:20:28
3860,256.36,3383,5,2221,2025-08-10 16:51:18
3861,1632.98,921,5,2094,2025-08-22 10:00:12
3862,514.06,908,5,3558,2025-05-22 23:38:14
3863,1457.02,1279,4,3284,2025-04-10 05:18:26
3864,1253.22,1038,3,4939,2025-06-25 15:59:33
3865,1662.42,2230,5,879,2025-06-23 02:26:02
3866,1914.36,1575,4,4107,2025-09-23 11:19:53
3867,719.04,3026,4,3473,2025-06-05 19:58:20
3868,1755.32,1753,3,223,2025-06-13 01:50:21
3869,1486.41,1033,2,1314,2025-04-19 08:50:04
3870,359.58,1370,3,505,2025-05-04 06:15:39
3871,1359.83,1525,5,4566,2025-06-09 17:46:53
3872,323.3,1118,2,4409,2025-09-05 18:15:32
3873,1186.3,1224,4,3697,2025-07-02 16:36:50
3874,326.08,4063,2,1708,2025-08-08 06:02:35
3875,1894.55,2193,4,3366,2025-05-07 06:54:51
3876,931.08,3323,2,2670,2025-07-05 18:40:35
3877,1433.5,4733,5,2229,2025-09-28 13:49:52
3878,1628.21,2978,5,3064,2025-07-20 14:55:57
3879,1976.98,4110,1,4360,2025-04-10 02:09:34
3880,69.16,2019,4,3474,2025-09-17 21:22:43
3881,832.23,2720,3,4892,2025-04-28 19:43:06
3882,1597.16,3880,5,1987,2025-05-01 20:52:46
3883,670.46,2028,2,385,2025-07-08 05:01:19
3884,1458.21,4541,2,733,2025-08-11 00:23:12
3885,284.49,3362,1,1766,2025-05-05 05:53:22
3886,1635.21,3597,2,528,2025-04-25 22:51:50
3887,1516.84,2259,1,1985,2025-04-30 12:20:07
3888,488.2,218,2,1246,2025-04-23 10:59:10
3889,1981.07,4043,4,285,2025-09-24 12:25:14
3890,123.99,2428,5,3164,2025-09-22 10:44:47
3891,895.58,462,1,293,2025-06-06 00:32:01
3892,1836.24,1929,4,2228,2025-04-09 16:01:10
3893,1699.49,1946,3,4351,2025-04-03 20:03:14
3894,1324.59,3765,5,2183,2025-08-06 18:05:25
3895,1186.56,2839,2,2822,2025-09-05 06:55:56
3896,1273.19,1802,4,1880,2025-04-08 14:18:50
3897,1649.56,3965,3,1778,2025-07-22 21:39:14
3898,1938.62,154,1,1676,2025-08-13 21:58:21
3899,500.65,2881,4,1671,2025-08-18 17:22:52
3900,1003.81,3526,5,1286,2025-07-11 21:22:33
3901,1976.55,4609,2,3011,2025-04-09 13:28:39
3902,1096.95,3378,2,4369,2025-08-23 04:22:32
3903,1798.59,2256,2,3492,2025-05-16 03:51:39
3904,530.99,2960,2,3359,2025-04-27 15:53:38
3905,134.14,269,3,56,2025-04-14 05:44:00
3906,1207.66,4009,2,2839,2025-05-12 02:25:18
3907,1532.99,1596,1,3705,2025-04-18 13:08:25
3908,956.96,3910,3,2890,2025-05-06 13:04:34
3909,1623.39,4076,5,1569,2025-09-11 04:56:17
3910,16.64,3897,5,603,2025-09-10 07:39:09
3911,440.06,188,5,3101,2025-07-26 14:13:15
3912,114.78,1552,2,473,2025-08-13 01:54:55
3913,414.43,2743,4,1006,2025-08-28 07:56:08
3914,1481.32,3659,2,887,2025-06-29 14:48:37
3915,1989.85,3063,5,2349,2025-05-20 22:26:23
3916,601.69,959,5,197,2025-07-23 07:18:51
3917,46.64,4491,4,3139,2025-08-31 14:36:54
3918,181.78,4661,5,1174,2025-09-09 15:38:01
3919,1888.43,3967,3,4418,2025-05-21 06:32:22
3920,1162.28,4975,4,2909,2025-09-21 18:37:58
3921,467.26,183,5,1025,2025-04-26 21:53:57
3922,814.07,657,4,3625,2025-04-29 22:54:02
3923,1745.91,71,1,679,2025-06-05 04:35:27
3924,877.78,1896,3,903,2025-09-19 15:34:44
3925,1433.8,588,4,3420,2025-09-10 23:00:50
3926,149.45,1380,2,587,2025-09-01 01:01:07
3927,1918.84,4909,3,1662,2025-06-27 07:22:43
3928,233.72,112,1,2935,2025-06-19 10:02:17
3929,296.1,3539,2,144,2025-06-12 04:02:33
3930,1162.43,1290,2,1042,2025-04-28 02:15:32
3931,1890.39,518,3,4733,2025-04-30 15:45:40
3932,589.45,3103,1,2971,2025-08-07 16:49:02
3933,46.74,4299,4,3248,2025-05-31 22:40:04
3934,290.63,3146,4,2740,2025-05-15 15:14:51
3935,1428.97,3657,1,109,2025-09-03 08:28:46
3936,1859.75,2992,3,13,2025-05-14 17:58:47
3937,1472.97,73,4,4999,2025-04-04 11:10:35
3938,525.66,2717,1,1221,2025-05-23 20:26:41
3939,524.96,2280,4,1034,2025-07-09 13:41:59
3940,1963.72,595,5,162,2025-05-07 10:15:05
3941,1724.15,4907,5,4802,2025-08-20 15:02:45
3942,1932.93,4134,1,1766,2025-06-10 13:38:45
3943,1695.53,757,5,477,2025-08-07 12:08:05
3944,1165.71,4641,1,3474,2025-04-22 18:16:03
3945,177.8,1576,3,1404,2025-04-12 00:04:47
3946,1817.83,4266,4,64,2025-04-04 10:17:57
3947,1967.41,706,5,4189,2025-07-26 18:54:46
3948,1510.92,1403,4,789,2025-04-04 10:25:20
3949,1249.15,1040,3,3829,2025-06-22 17:19:47
3950,537.47,1251,5,849,2025-08-24 18:58:07
3951,1054.59,523,4,644,2025-08-29 04:13:36
3952,76.57,4050,1,3169,2025-06-26 00:14:38
3953,1069.97,243,4,3866,2025-07-13 00:28:51
3954,404.85,1708,4,590,2025-04-25 06:49:09
3955,1169.62,4916,4,4830,2025-07-18 16:24:29
3956,1258.17,4580,4,1573,2025-05-08 17:01:50
3957,1642.44,4686,5,894,2025-07-08 12:01:14
3958,1761.88,4943,3,2070,2025-05-02 16:11:21
3959,1962.51,1915,3,4068,2025-07-29 01:34:02
3960,113.19,3896,2,304,2025-05-27 14:28:42
3961,1866.76,631,1,3929,2025-05-08 22:44:41
3962,689.63,2780,3,2177,2025-09-06 20:53:54
3963,195.87,1326,3,4445,2025-09-19 10:46:52
3964,350.51,4978,2,2670,2025-09-03 11:10:42
