user_id,product_id,purchase_date,purchase_quantity
3654,3526,2024-10-06 19:45:43,5
4071,3363,2023-11-08 19:45:43,5
4981,801,2025-05-08 19:45:43,5
3344,3812,2025-02-27 19:45:43,1
3764,1158,2024-11-24 19:45:43,4
3635,3653,2024-12-30 19:45:43,4
4930,3472,2024-07-11 19:45:43,2
2418,4551,2024-11-15 19:45:43,3
3179,3223,2024-12-14 19:45:43,4
2363,3790,2025-06-18 19:45:43,3
2652,1571,2024-02-26 19:45:43,3
2288,4265,2025-07-24 19:45:43,3
3814,1113,2024-06-22 19:45:43,1
1761,3378,2025-01-14 19:45:43,2
186,3171,2025-07-08 19:45:43,3
2264,4077,2025-03-12 19:45:43,5
3418,3656,2025-01-19 19:45:43,3
3523,4092,2025-01-31 19:45:43,5
2097,2800,2025-03-04 19:45:43,5
4119,2737,2024-04-10 19:45:43,3
842,1364,2024-07-11 19:45:43,2
3229,1626,2024-02-22 19:45:43,2
2716,928,2024-05-03 19:45:43,4
1677,609,2025-05-21 19:45:43,1
1676,2718,2025-09-19 19:45:43,3
2044,4282,2025-07-26 19:45:43,1
3466,1564,2025-04-02 19:45:43,4
2379,255,2024-12-20 19:45:43,2
260,1529,2025-01-13 19:45:43,5
3209,3061,2024-06-01 19:45:43,2
1270,372,2024-02-16 19:45:43,3
3954,4082,2024-12-16 19:45:43,2
2669,4514,2023-12-16 19:45:43,4
724,1317,2024-09-23 19:45:43,1
303,3765,2025-01-02 19:45:43,5
4819,2928,2024-04-06 19:45:43,3
3508,3286,2025-01-14 19:45:43,4
552,4010,2025-10-03 19:45:43,2
1936,3768,2025-02-07 19:45:43,2
4241,1522,2023-10-31 19:45:43,4
1956,2460,2025-04-04 19:45:43,1
1843,3974,2023-12-23 19:45:43,5
1860,2022,2025-09-28 19:45:43,3
3661,3963,2023-11-09 19:45:43,4
2285,2165,2024-06-25 19:45:43,5
4637,1902,2024-04-29 19:45:43,1
3701,17,2023-11-24 19:45:43,1
3215,407,2025-03-05 19:45:43,2
2777,3333,2023-10-21 19:45:43,1
1691,3978,2025-07-15 19:45:43,3
3168,1448,2023-12-21 19:45:43,4
4792,3642,2025-07-20 19:45:43,2
505,1173,2024-10-19 19:45:43,3
2976,2414,2023-12-15 19:45:43,1
4560,1631,2024-03-26 19:45:43,1
891,3662,2024-01-27 19:45:43,2
980,1561,2023-12-18 19:45:43,5
2418,1164,2023-11-24 19:45:43,4
2989,673,2024-09-23 19:45:43,2
237,1214,2025-09-07 19:45:43,4
4839,4270,2024-03-17 19:45:43,1
3000,615,2024-02-20 19:45:43,2
2145,3659,2025-07-17 19:45:43,5
1806,1832,2025-02-26 19:45:43,2
3260,1387,2025-02-23 19:45:43,3
3682,4876,2024-08-12 19:45:43,2
642,2466,2023-12-05 19:45:43,2
4362,557,2024-04-06 19:45:43,3
2026,3978,2024-03-16 19:45:43,5
1930,3659,2024-05-11 19:45:43,4
4415,4018,2024-10-15 19:45:43,3
2367,4749,2025-01-02 19:45:43,4
2183,2692,2024-01-02 19:45:43,4
1849,4421,2024-11-01 19:45:43,4
4423,4156,2024-10-17 19:45:43,2
407,4707,2024-04-29 19:45:43,3
4759,4,2024-03-07 19:45:43,1
3382,2984,2024-08-17 19:45:43,4
178,2828,2024-10-02 19:45:43,4
1414,2628,2023-12-15 19:45:43,4
4333,808,2024-02-24 19:45:43,4
3164,3347,2023-12-30 19:45:43,3
2354,2585,2025-03-26 19:45:43,2
2795,74,2024-05-14 19:45:43,5
2869,2190,2024-08-01 19:45:43,2
4190,413,2023-12-14 19:45:43,5
3938,4870,2024-12-16 19:45:43,5
1769,462,2023-11-23 19:45:43,4
698,588,2025-04-14 19:45:43,1
353,3869,2024-03-11 19:45:43,2
2463,2083,2024-08-10 19:45:43,3
3983,2229,2024-11-08 19:45:43,5
1012,2234,2024-04-03 19:45:43,3
2937,2929,2024-10-19 19:45:43,2
1584,156,2025-08-13 19:45:43,2
2010,4898,2024-09-30 19:45:43,1
2983,4821,2025-07-01 19:45:43,4
241,3255,2024-06-23 19:45:43,5
2830,663,2025-05-23 19:45:43,3
2360,3290,2024-09-11 19:45:43,4
3838,2881,2025-03-13 19:45:43,5
4261,4050,2024-11-23 19:45:43,1
2094,53,2025-08-01 19:45:43,4
2029,2726,2025-09-27 19:45:43,3
4088,2639,2023-12-08 19:45:43,4
2238,3534,2023-11-17 19:45:43,3
192,2089,2024-01-04 19:45:43,2
453,4490,2024-10-06 19:45:43,4
4282,2131,2025-06-21 19:45:43,5
2429,1542,2025-01-28 19:45:43,3
2680,3056,2024-05-29 19:45:43,5
867,3414,2024-02-27 19:45:43,1
2664,2795,2024-12-20 19:45:43,5
4865,2897,2025-03-10 19:45:43,5
3944,1219,2025-09-28 19:45:43,3
3774,3330,2023-11-06 19:45:43,2
1516,4609,2025-06-14 19:45:43,3
2895,1893,2025-05-08 19:45:43,1
4704,2899,2025-10-10 19:45:43,2
4984,3294,2024-02-19 19:45:43,1
2562,718,2024-08-12 19:45:43,3
2205,2436,2025-01-31 19:45:43,2
3350,3520,2024-11-07 19:45:43,5
4089,191,2024-07-24 19:45:43,5
158,1219,2024-07-21 19:45:43,2
4826,3223,2024-09-01 19:45:43,4
3758,3653,2025-08-31 19:45:43,5
3472,4680,2025-02-13 19:45:43,3
2393,3345,2024-10-12 19:45:43,4
2405,1794,2024-09-22 19:45:43,1
1064,775,2024-09-15 19:45:43,5
3622,4460,2024-07-12 19:45:43,5
2930,3178,2024-11-14 19:45:43,3
3221,1945,2024-06-05 19:45:43,3
1379,861,2025-03-18 19:45:43,5
3246,2835,2023-11-17 19:45:43,1
1404,3336,2024-12-31 19:45:43,2
1347,1892,2024-10-23 19:45:43,1
4894,3809,2024-07-18 19:45:43,3
2419,390,2025-08-29 19:45:43,4
1915,3049,2025-04-20 19:45:43,3
1624,4860,2025-06-24 19:45:43,5
4813,4125,2025-06-22 19:45:43,3
17,1536,2025-01-13 19:45:43,4
4669,1358,2025-02-10 19:45:43,5
505,3119,2023-12-24 19:45:43,4
4282,155,2024-08-27 19:45:43,1
2046,3277,2024-01-27 19:45:43,1
1331,613,2024-07-11 19:45:43,3
4593,4470,2025-10-07 19:45:43,4
1477,1686,2024-05-15 19:45:43,4
2450,3513,2025-01-30 19:45:43,2
1717,3068,2024-02-09 19:45:43,2
377,1492,2024-11-17 19:45:43,2
2096,904,2025-03-08 19:45:43,3
2471,3712,2024-04-01 19:45:43,3
521,3792,2024-12-30 19:45:43,1
2257,3854,2025-06-14 19:45:43,5
567,4399,2024-10-02 19:45:43,2
73,1173,2024-10-07 19:45:43,3
4409,810,2024-06-05 19:45:43,4
2325,4445,2025-03-22 19:45:43,3
3407,299,2024-01-17 19:45:43,3
3729,1755,2024-02-11 19:45:43,5
3218,4035,2025-02-01 19:45:43,2
958,3650,2024-10-12 19:45:43,4
1848,3492,2024-04-07 19:45:43,5
3024,4230,2025-06-06 19:45:43,4
2005,775,2025-08-04 19:45:43,1
2509,2209,2024-05-09 19:45:43,1
4672,2403,2025-01-16 19:45:43,1
662,3040,2025-04-21 19:45:43,4
179,264,2024-08-17 19:45:43,5
2160,135,2023-11-15 19:45:43,4
3865,730,2025-03-22 19:45:43,1
1231,735,2024-08-02 19:45:43,5
4706,4736,2024-10-15 19:45:43,2
3166,3718,2024-04-14 19:45:43,2
3193,3885,2024-02-25 19:45:43,2
206,1620,2023-10-28 19:45:43,1
309,3206,2025-01-06 19:45:43,1
3726,2348,2024-04-17 19:45:43,2
3865,4058,2025-04-14 19:45:43,4
166,2852,2025-02-07 19:45:43,2
937,2471,2024-04-17 19:45:43,4
3213,1714,2023-12-02 19:45:43,4
1173,3938,2025-05-31 19:45:43,1
3,3257,2025-07-04 19:45:43,2
1315,4852,2025-08-19 19:45:43,2
4383,3340,2025-08-26 19:45:43,5
1866,1099,2024-11-05 19:45:43,2
4676,886,2024-02-27 19:45:43,1
175,4002,2025-08-28 19:45:43,5
4342,32,2024-01-24 19:45:43,2
1290,4104,2024-04-29 19:45:43,3
1488,2148,2024-05-13 19:45:43,4
207,3318,2024-02-29 19:45:43,3
4025,2433,2023-12-20 19:45:43,3
136,559,2024-08-11 19:45:43,1
4997,839,2024-03-14 19:45:43,3
1609,629,2024-10-03 19:45:43,5
1854,1874,2025-03-22 19:45:43,1
3529,2026,2025-01-21 19:45:43,5
913,4003,2024-04-26 19:45:43,1
4749,4783,2024-03-29 19:45:43,4
765,1262,2024-02-12 19:45:43,1
755,1451,2024-11-22 19:45:43,2
1080,394,2025-04-02 19:45:43,4
3557,1376,2025-01-19 19:45:43,1
1178,1219,2024-01-07 19:45:43,4
940,4041,2024-06-12 19:45:43,4
2067,1953,2024-09-28 19:45:43,2
1090,2949,2025-04-30 19:45:43,3
4350,4543,2024-05-26 19:45:43,1
1981,1561,2025-06-08 19:45:43,5
2307,2746,2024-04-07 19:45:43,3
300,410,2024-09-05 19:45:43,4
508,2077,2025-09-09 19:45:43,3
239,259,2025-05-11 19:45:43,1
3304,2957,2025-06-04 19:45:43,3
3390,3753,2024-09-13 19:45:43,3
1212,4098,2023-11-03 19:45:43,1
891,1378,2025-03-16 19:45:43,1
2099,580,2024-01-24 19:45:43,1
3585,1500,2025-04-02 19:45:43,4
4768,1261,2025-05-14 19:45:43,4
4873,3349,2025-01-06 19:45:43,1
3036,3032,2024-10-22 19:45:43,4
4006,3261,2025-06-20 19:45:43,4
1353,3545,2025-04-22 19:45:43,3
598,4376,2024-01-11 19:45:43,3
3191,2875,2024-11-14 19:45:43,2
3443,2931,2025-07-17 19:45:43,3
4609,2017,2023-11-27 19:45:43,5
1978,830,2024-05-10 19:45:43,5
4963,1331,2024-01-27 19:45:43,2
1148,1720,2024-10-11 19:45:43,1
1326,3670,2024-10-18 19:45:43,1
41,1962,2025-10-11 19:45:43,4
3730,4996,2025-10-20 19:45:43,2
304,4271,2025-06-29 19:45:43,3
357,296,2024-02-26 19:45:43,5
579,121,2024-03-19 19:45:43,4
3713,4446,2025-10-16 19:45:43,5
4890,2374,2024-08-17 19:45:43,4
697,3972,2024-07-23 19:45:43,3
2645,50,2024-02-10 19:45:43,5
4483,4485,2025-05-05 19:45:43,3
2774,4697,2024-06-08 19:45:43,1
906,3285,2024-07-21 19:45:43,3
3983,3845,2024-02-05 19:45:43,3
1501,2327,2025-03-01 19:45:43,2
3103,618,2025-06-17 19:45:43,2
201,1132,2025-01-05 19:45:43,1
352,3946,2024-03-07 19:45:43,4
834,639,2024-10-07 19:45:43,5
1348,2583,2025-09-10 19:45:43,1
3895,2901,2025-10-20 19:45:43,4
4764,4787,2024-05-18 19:45:43,4
77,4039,2024-06-25 19:45:43,1
478,525,2024-02-14 19:45:43,3
353,3733,2024-08-05 19:45:43,2
1536,3418,2024-08-13 19:45:43,2
1498,4546,2024-06-12 19:45:43,1
3119,1936,2025-08-31 19:45:43,5
3456,382,2025-01-29 19:45:43,4
2480,4978,2024-02-26 19:45:43,5
1388,2015,2024-11-15 19:45:43,5
1185,4652,2024-04-12 19:45:43,5
4251,315,2025-07-04 19:45:43,5
3217,2748,2023-12-24 19:45:43,5
1373,86,2025-03-03 19:45:43,4
3582,3885,2025-10-19 19:45:43,3
4324,1074,2024-10-27 19:45:43,1
2023,3411,2024-04-23 19:45:43,1
971,2630,2025-04-23 19:45:43,1
433,3016,2025-04-13 19:45:43,2
66,527,2025-08-03 19:45:43,4
3027,613,2023-11-27 19:45:43,4
2783,3850,2024-08-08 19:45:43,4
69,510,2024-06-25 19:45:43,5
3443,2337,2024-03-01 19:45:43,5
2234,1092,2025-02-20 19:45:43,3
93,3559,2025-09-13 19:45:43,4
3112,94,2025-07-07 19:45:43,3
2978,918,2024-04-24 19:45:43,1
2477,3051,2025-05-30 19:45:43,1
775,2011,2024-07-12 19:45:43,4
1427,3917,2025-01-17 19:45:43,5
1639,4348,2024-12-28 19:45:43,2
4294,3787,2025-04-25 19:45:43,4
4525,413,2025-06-18 19:45:43,2
2839,1186,2025-05-25 19:45:43,4
4306,3652,2025-01-03 19:45:43,4
1303,3546,2024-03-26 19:45:43,3
3610,2647,2024-09-22 19:45:43,4
4261,2600,2025-05-31 19:45:43,5
3889,2656,2024-05-07 19:45:43,3
2613,4629,2025-06-05 19:45:43,2
2528,2321,2024-09-22 19:45:43,3
4421,1016,2024-01-30 19:45:43,4
2091,4044,2025-01-22 19:45:43,5
973,808,2025-09-06 19:45:43,2
2155,3348,2025-10-08 19:45:43,1
1478,4554,2024-11-15 19:45:43,5
3791,4509,2024-01-15 19:45:43,5
3273,1581,2024-12-31 19:45:43,5
28,597,2024-10-19 19:45:43,4
3239,4886,2024-03-29 19:45:43,2
977,3678,2025-09-12 19:45:43,1
789,874,2024-10-08 19:45:43,3
1324,1290,2024-02-10 19:45:43,1
1915,4620,2024-04-27 19:45:43,2
3737,2692,2025-05-19 19:45:43,4
4615,1806,2025-07-12 19:45:43,4
1676,2903,2024-09-09 19:45:43,5
1414,778,2025-08-03 19:45:43,1
2144,3843,2024-09-21 19:45:43,1
3484,1169,2025-02-27 19:45:43,1
229,98,2024-08-24 19:45:43,4
10,1783,2025-01-02 19:45:43,3
2514,1755,2025-07-15 19:45:43,1
1597,323,2023-12-12 19:45:43,2
2876,3477,2025-02-27 19:45:43,2
1631,3046,2024-05-26 19:45:43,5
85,74,2025-06-22 19:45:43,1
182,2398,2025-10-06 19:45:43,3
4214,4600,2025-08-31 19:45:43,5
3800,4575,2025-03-26 19:45:43,3
2274,4657,2025-07-12 19:45:43,4
2274,3103,2025-04-02 19:45:43,5
385,2412,2024-04-13 19:45:43,1
3288,2515,2024-12-12 19:45:43,4
742,2806,2024-08-10 19:45:43,4
1801,3140,2024-12-08 19:45:43,2
4690,4476,2024-04-02 19:45:43,5
3729,1585,2024-09-24 19:45:43,4
2491,2014,2024-07-09 19:45:43,2
1729,1356,2023-12-18 19:45:43,1
2869,2092,2025-04-13 19:45:43,4
2783,2254,2025-02-05 19:45:43,5
929,3589,2024-06-14 19:45:43,4
499,4939,2025-03-10 19:45:43,1
2046,1478,2023-11-05 19:45:43,3
4671,1485,2025-07-16 19:45:43,1
3148,1334,2024-11-06 19:45:43,5
278,1728,2023-12-06 19:45:43,5
1291,453,2023-10-28 19:45:43,2
90,1104,2024-04-28 19:45:43,4
3494,4379,2024-08-08 19:45:43,3
3669,3069,2024-09-25 19:45:43,5
2912,2602,2024-08-01 19:45:43,1
4991,4582,2025-09-13 19:45:43,2
4254,2568,2024-05-25 19:45:43,4
469,733,2023-12-07 19:45:43,2
2478,79,2025-07-07 19:45:43,5
1002,1353,2024-11-13 19:45:43,1
2228,3032,2024-12-08 19:45:43,1
2175,2495,2025-02-15 19:45:43,5
755,162,2025-03-10 19:45:43,5
2503,3939,2024-07-29 19:45:43,4
1441,407,2024-05-11 19:45:43,5
2247,2735,2025-06-19 19:45:43,4
1083,4823,2025-04-19 19:45:43,3
941,623,2024-02-16 19:45:43,3
1014,266,2023-10-23 19:45:43,3
1819,1912,2024-08-25 19:45:43,2
1957,3463,2025-09-14 19:45:43,4
4598,259,2024-07-13 19:45:43,3
3594,3413,2024-04-12 19:45:43,2
3219,3746,2025-04-13 19:45:43,5
2868,4877,2025-04-10 19:45:43,4
4833,4255,2025-03-19 19:45:43,4
2837,4142,2025-06-19 19:45:43,1
1109,4864,2025-09-16 19:45:43,1
3272,3873,2025-09-10 19:45:43,3
1191,38,2025-03-26 19:45:43,2
4667,2685,2024-08-02 19:45:43,1
3109,2876,2023-11-01 19:45:43,1
1776,1387,2025-10-09 19:45:43,3
585,110,2024-01-04 19:45:43,1
4315,2472,2024-03-23 19:45:43,3
915,230,2025-02-04 19:45:43,4
930,3207,2025-06-02 19:45:43,5
1907,243,2024-09-21 19:45:43,1
3089,3790,2025-05-28 19:45:43,1
3463,317,2025-01-25 19:45:43,2
452,4242,2023-11-23 19:45:43,3
1505,2870,2024-04-09 19:45:43,5
4662,4910,2024-06-11 19:45:43,5
2568,4643,2025-07-02 19:45:43,4
4978,2192,2024-02-25 19:45:43,1
4431,2043,2025-01-28 19:45:43,3
3589,2181,2024-04-02 19:45:43,5
1055,1912,2025-02-10 19:45:43,1
2566,4885,2024-06-29 19:45:43,5
3526,617,2023-11-24 19:45:43,4
1041,2942,2024-08-27 19:45:43,3
4258,4813,2024-10-13 19:45:43,1
1638,4954,2024-09-18 19:45:43,3
2093,118,2023-10-31 19:45:43,3
4451,4538,2023-11-24 19:45:43,1
3425,2219,2024-05-10 19:45:43,2
1295,602,2024-04-18 19:45:43,5
4190,3882,2025-08-30 19:45:43,3
2046,887,2025-01-20 19:45:43,4
2056,3652,2024-08-30 19:45:43,2
1625,1989,2023-11-07 19:45:43,3
411,976,2025-08-19 19:45:43,5
4105,3909,2025-08-09 19:45:43,3
686,1850,2024-11-11 19:45:43,1
5000,2049,2023-11-16 19:45:43,3
3748,4331,2025-05-06 19:45:43,2
1747,1728,2025-07-31 19:45:43,4
1758,1723,2025-03-29 19:45:43,5
3062,3044,2024-12-30 19:45:43,1
228,4552,2024-09-01 19:45:43,3
3630,579,2025-07-31 19:45:43,4
740,766,2024-09-23 19:45:43,2
2598,4752,2024-09-10 19:45:43,4
654,2196,2025-08-03 19:45:43,5
4077,3741,2023-12-02 19:45:43,4
1957,4763,2024-04-24 19:45:43,2
3035,2161,2024-10-25 19:45:43,2
2567,2867,2024-02-09 19:45:43,5
941,573,2024-02-04 19:45:43,1
3398,3858,2024-10-11 19:45:43,1
4522,3109,2024-12-02 19:45:43,5
4497,2589,2024-02-17 19:45:43,5
4250,4869,2025-09-04 19:45:43,2
2140,975,2023-12-29 19:45:43,4
3542,1439,2023-11-30 19:45:43,4
4520,603,2024-01-13 19:45:43,5
2829,2555,2024-06-13 19:45:43,5
3098,4698,2025-02-13 19:45:43,1
3606,3472,2023-12-03 19:45:43,3
1107,4791,2024-12-14 19:45:43,4
362,1092,2023-10-27 19:45:43,5
2136,2092,2024-09-20 19:45:43,2
568,983,2023-12-31 19:45:43,2
2497,764,2025-09-03 19:45:43,5
1556,4986,2025-05-09 19:45:43,1
1892,1384,2025-08-22 19:45:43,1
1548,2498,2024-06-19 19:45:43,3
489,3560,2025-07-04 19:45:43,5
3121,4636,2024-01-17 19:45:43,5
1739,3367,2025-06-11 19:45:43,5
1033,2962,2024-01-26 19:45:43,1
4496,1978,2024-11-30 19:45:43,5
4281,2662,2025-09-10 19:45:43,2
3890,399,2024-02-18 19:45:43,2
2466,95,2024-07-22 19:45:43,4
2111,3105,2024-05-11 19:45:43,4
520,3531,2025-04-01 19:45:43,2
2315,3003,2025-07-19 19:45:43,2
1402,4311,2024-07-18 19:45:43,5
3941,3857,2025-04-21 19:45:43,4
918,1589,2025-09-28 19:45:43,1
557,114,2024-04-01 19:45:43,3
4671,1230,2025-01-08 19:45:43,1
3173,2646,2024-06-28 19:45:43,5
1503,2855,2024-11-22 19:45:43,1
2000,3454,2024-06-22 19:45:43,5
2197,3405,2024-06-25 19:45:43,5
339,3368,2024-12-10 19:45:43,5
1500,3693,2025-10-01 19:45:43,1
1499,427,2024-02-05 19:45:43,4
1616,330,2024-11-02 19:45:43,2
464,3749,2024-12-30 19:45:43,1
1516,1532,2024-11-25 19:45:43,3
3356,3772,2024-02-20 19:45:43,2
4237,4501,2024-04-13 19:45:43,3
645,663,2025-04-11 19:45:43,5
1207,3833,2025-10-03 19:45:43,1
1529,1958,2025-04-25 19:45:43,5
1995,2438,2024-05-06 19:45:43,1
1504,4742,2025-08-05 19:45:43,5
4958,3066,2023-11-10 19:45:43,3
2738,348,2025-09-01 19:45:43,2
3589,2863,2025-06-28 19:45:43,5
1288,783,2024-10-05 19:45:43,5
4217,3921,2025-01-25 19:45:43,5
2568,477,2025-02-14 19:45:43,4
3420,4476,2024-01-10 19:45:43,3
4618,4793,2025-02-14 19:45:43,2
4174,734,2024-09-06 19:45:43,4
3229,2560,2025-07-24 19:45:43,4
2988,3062,2025-04-17 19:45:43,3
4194,3269,2025-08-23 19:45:43,3
2454,3884,2024-01-22 19:45:43,5
532,517,2024-06-16 19:45:43,4
4449,1086,2024-04-29 19:45:43,5
1280,286,2025-08-15 19:45:43,5
2760,4379,2024-07-06 19:45:43,3
4344,2335,2024-09-26 19:45:43,1
3561,1628,2025-09-18 19:45:43,5
1107,4926,2025-07-30 19:45:43,1
1282,747,2025-07-06 19:45:43,1
2631,3315,2024-03-02 19:45:43,1
3945,193,2024-08-18 19:45:43,3
4048,4470,2024-08-07 19:45:43,2
4896,3921,2024-02-11 19:45:43,2
4269,382,2025-04-04 19:45:43,4
368,617,2025-04-24 19:45:43,4
3802,3510,2025-04-20 19:45:43,2
607,2951,2025-01-08 19:45:43,5
4688,3691,2024-10-09 19:45:43,4
385,1861,2025-09-23 19:45:43,2
3344,835,2024-02-11 19:45:43,3
2559,1507,2024-03-14 19:45:43,3
1793,3487,2024-06-22 19:45:43,4
3910,1534,2024-01-17 19:45:43,5
4122,4042,2025-06-04 19:45:43,3
1157,4470,2024-05-03 19:45:43,5
1756,1380,2024-12-12 19:45:43,2
3095,1353,2024-01-29 19:45:43,3
2651,4757,2025-08-14 19:45:43,4
1320,3472,2025-01-04 19:45:43,3
2650,576,2024-04-15 19:45:43,1
4855,2557,2025-09-13 19:45:43,2
1958,3731,2025-06-06 19:45:43,5
1035,1729,2024-09-17 19:45:43,4
2148,1290,2025-01-21 19:45:43,3
3483,3112,2023-11-01 19:45:43,3
2876,756,2024-05-13 19:45:43,2
477,4306,2025-09-09 19:45:43,2
1395,3090,2024-02-09 19:45:43,4
1442,2111,2025-06-27 19:45:43,4
2411,3538,2025-03-08 19:45:43,3
151,2371,2023-11-11 19:45:43,2
4111,1392,2024-02-07 19:45:43,2
1758,4674,2024-10-30 19:45:43,4
2617,753,2025-02-11 19:45:43,5
2602,1811,2025-05-03 19:45:43,4
4109,4543,2024-03-18 19:45:43,1
1350,838,2025-08-17 19:45:43,1
2978,4140,2024-08-07 19:45:43,5
1459,2552,2025-04-28 19:45:43,5
1989,2280,2024-07-06 19:45:43,1
1842,1729,2025-09-12 19:45:43,5
1160,4928,2025-08-30 19:45:43,1
2483,2947,2024-12-09 19:45:43,3
366,4970,2024-09-06 19:45:43,2
3797,2919,2024-02-23 19:45:43,2
237,195,2025-04-24 19:45:43,3
680,158,2025-02-05 19:45:43,3
2119,3381,2024-04-24 19:45:43,4
2207,1961,2024-02-17 19:45:43,3
4086,230,2023-12-14 19:45:43,1
538,4177,2024-01-27 19:45:43,2
1094,1540,2024-03-21 19:45:43,4
1795,4168,2025-06-16 19:45:43,1
4211,696,2024-05-09 19:45:43,3
757,875,2024-11-26 19:45:43,2
148,1219,2024-07-17 19:45:43,4
3455,1152,2025-01-23 19:45:43,2
3856,4285,2023-12-19 19:45:43,2
1807,2289,2025-10-10 19:45:43,1
2045,798,2024-10-22 19:45:43,2
321,1052,2024-10-13 19:45:43,1
1376,2507,2024-09-03 19:45:43,4
2820,2022,2024-09-06 19:45:43,5
92,4159,2024-01-19 19:45:43,2
3985,4523,2024-07-06 19:45:43,5
1889,4766,2025-01-14 19:45:43,1
2650,4845,2024-02-17 19:45:43,5
2990,2520,2025-02-09 19:45:43,3
2566,4150,2025-08-14 19:45:43,2
3494,1853,2024-07-26 19:45:43,3
324,1180,2024-05-19 19:45:43,3
1100,2342,2024-02-20 19:45:43,5
4907,1998,2024-09-22 19:45:43,4
2730,3936,2024-05-10 19:45:43,1
2998,2698,2025-08-22 19:45:43,2
753,3171,2024-09-26 19:45:43,1
1079,3533,2024-08-23 19:45:43,4
2842,2639,2024-05-30 19:45:43,1
244,4227,2024-07-23 19:45:43,3
891,286,2024-02-26 19:45:43,4
440,3585,2023-12-22 19:45:43,4
3476,4842,2024-03-08 19:45:43,3
1387,3884,2025-02-21 19:45:43,5
198,1187,2024-05-24 19:45:43,2
3084,1493,2025-03-11 19:45:43,2
1528,2296,2024-12-01 19:45:43,5
2680,2992,2024-11-04 19:45:43,1
4715,181,2025-08-26 19:45:43,2
4563,716,2024-01-13 19:45:43,3
3371,3529,2023-12-12 19:45:43,3
177,481,2025-04-05 19:45:43,4
1127,4024,2025-03-12 19:45:43,1
2121,396,2024-09-15 19:45:43,5
3711,4482,2025-08-23 19:45:43,4
10,3485,2023-11-10 19:45:43,1
4117,4128,2025-02-08 19:45:43,1
4973,4159,2024-02-05 19:45:43,4
489,1549,2025-05-04 19:45:43,4
2253,441,2024-02-04 19:45:43,3
1422,2918,2024-11-30 19:45:43,3
2235,4756,2024-03-13 19:45:43,1
246,1961,2024-12-20 19:45:43,2
444,4433,2025-02-20 19:45:43,1
165,3780,2024-02-12 19:45:43,4
2505,664,2024-09-07 19:45:43,3
1603,2715,2025-06-08 19:45:43,5
1503,1453,2025-08-09 19:45:43,5
1622,1507,2025-02-17 19:45:43,3
4464,1356,2025-02-22 19:45:43,5
2535,4345,2025-07-12 19:45:43,4
2469,4621,2025-03-24 19:45:43,1
4012,4476,2025-02-20 19:45:43,5
1482,2940,2024-05-22 19:45:43,2
68,557,2025-10-15 19:45:43,3
4144,2849,2025-01-03 19:45:43,3
286,4783,2024-03-17 19:45:43,1
928,3125,2025-09-08 19:45:43,3
1897,3702,2024-05-10 19:45:43,1
2245,379,2025-04-16 19:45:43,5
3517,3188,2025-10-04 19:45:43,3
3571,2880,2024-08-21 19:45:43,5
4747,1175,2023-12-16 19:45:43,2
2999,115,2024-05-30 19:45:43,1
1326,265,2025-06-17 19:45:43,4
3671,1025,2024-02-12 19:45:43,3
3637,1113,2024-05-18 19:45:43,2
1474,302,2025-02-07 19:45:43,1
2069,1488,2024-01-10 19:45:43,3
606,1753,2024-06-17 19:45:43,2
295,4074,2025-06-30 19:45:43,2
4725,1660,2025-10-13 19:45:43,1
203,3800,2024-09-12 19:45:43,1
3140,4627,2025-03-24 19:45:43,4
3223,4904,2024-10-30 19:45:43,4
4740,1251,2024-12-12 19:45:43,2
2110,1137,2025-09-26 19:45:43,4
687,3531,2024-03-14 19:45:43,3
593,1898,2025-10-07 19:45:43,1
306,893,2024-07-30 19:45:43,1
3740,200,2024-08-11 19:45:43,3
2535,4443,2024-08-02 19:45:43,4
3950,3758,2024-02-17 19:45:43,1
2183,3960,2025-10-02 19:45:43,3
533,4361,2024-07-21 19:45:43,5
1676,327,2024-03-26 19:45:43,1
2950,591,2024-03-05 19:45:43,5
208,896,2025-03-28 19:45:43,5
2883,3650,2025-07-19 19:45:43,3
337,84,2024-07-30 19:45:43,4
2856,746,2023-11-16 19:45:43,1
1032,1597,2024-12-12 19:45:43,1
3048,3175,2025-10-08 19:45:43,3
3518,1604,2025-03-15 19:45:43,5
719,1235,2024-05-02 19:45:43,4
3758,697,2025-04-24 19:45:43,5
1805,1286,2024-03-10 19:45:43,4
4718,236,2025-01-04 19:45:43,4
1893,1050,2023-12-30 19:45:43,2
385,1269,2024-12-30 19:45:43,2
3043,1551,2024-12-25 19:45:43,3
2441,60,2024-12-29 19:45:43,5
2496,389,2023-11-09 19:45:43,5
1210,2441,2023-12-11 19:45:43,5
1222,2248,2024-05-02 19:45:43,1
165,2239,2024-09-04 19:45:43,3
2922,1028,2024-04-05 19:45:43,2
3981,3067,2025-04-14 19:45:43,1
3725,1003,2024-11-06 19:45:43,1
4493,4548,2024-05-01 19:45:43,4
4109,3305,2025-05-22 19:45:43,2
1504,763,2024-07-20 19:45:43,3
163,805,2024-06-29 19:45:43,4
836,1272,2025-04-20 19:45:43,4
138,2608,2025-05-10 19:45:43,2
3618,4762,2024-08-04 19:45:43,3
3833,564,2024-05-26 19:45:43,2
2755,713,2025-01-15 19:45:43,2
3217,1562,2023-12-15 19:45:43,2
1885,2100,2025-03-29 19:45:43,3
4771,616,2025-08-22 19:45:43,2
