pid,clicks,visit_time,purchases,cat1,cat2
5500,91227,456135,9122,Pets,Pet Supplies
5501,44991,224956,4499,Sports,Golf
5502,58214,291073,5821,Food,Citrus Seasonings
5503,83461,417306,8346,Fitness,Yoga Equipment
5504,95625,478128,9562,Food,Breads
5505,82377,411887,8237,Food,Soups & Broths
5506,91578,457893,9157,Health,Oral Care & Hygiene
5507,36922,184612,3692,Food,Japanese Cooking Kits
5508,11176,55880,1117,Health,Oral Care & Hygiene
5509,29122,145613,2912,Fitness,Strength Training Equipment
5510,42677,213387,4267,Food,Granola & Muesli
5511,64287,321438,6428,Health,Fitness & Nutrition
5512,7080,35402,708,Automotive,Automotive Accessories
5513,10602,53011,1060,Food,Soups & Broths
5514,64625,323126,6462,Electronics,Computer Accessories
5515,67149,335746,6714,Food,Breads
5516,61077,305387,6107,Clothing,Women's Tops
5517,54409,272045,5440,Clothing,Bathrobes
5518,41333,206667,4133,Food,Whole Grains
5519,17832,89164,1783,Home,Home Decor
5520,83796,418982,8379,Food,Salsas
5521,1927,9639,192,Food,Dips and Spreads
5522,78567,392838,7856,Kitchen,Blenders & Juicers
5523,31255,156278,3125,Food,Pasta Sauces
5524,95446,477232,9544,Food,Chocolate Snacks
5525,80581,402908,8058,Automotive,Motorcycle Accessories
5526,51873,259369,5187,Food,Mixes
5527,89840,449200,8984,Food,Soups
5528,78917,394589,7891,Food,Sparkling Beverages
5529,29037,145189,2903,Clothing,Athletic Footwear
5530,86370,431852,8637,Accessories,Mobile Accessories
5531,64280,321401,6428,Food,Juice
5532,64586,322934,6458,Kitchen,Coffee Equipment
5533,29113,145565,2911,Fitness,Yoga Equipment
5534,62908,314543,6290,Accessories,Jewelry Storage
5535,84925,424629,8492,Kitchen,Small Appliances
5536,73544,367724,7354,Food,Pancakes & Waffles
5537,96266,481332,9626,Office,Laptop Accessories
5538,7903,39515,790,Food,Wraps/Rolls
5539,35670,178352,3567,Electronics,Portable Power Solutions
5540,52654,263274,5265,Home,Home Appliances
5541,31,155,3,Food,Tortilla Chips
5542,69922,349613,6992,Clothing,Graphic Tees
5543,63515,317578,6351,Food,International Cuisine
5544,99718,498592,9971,Home,Home Organization
5545,53045,265227,5304,Kitchen,Food Storage Solutions
5546,13809,69045,1380,Pets,Pet Feeding Supplies
5547,20888,104440,2088,Kitchen,Small Appliances
5548,5841,29205,584,Fitness,Cardio Equipment
5549,17421,87107,1742,Food,Pickles
5550,41467,207335,4146,Kitchen,Baking Accessories
5551,73927,369638,7392,Fitness,Yoga Equipment
5552,90811,454056,9081,Health,Oral Care & Hygiene
5553,95275,476375,9527,Home,Bedding & Linens
5554,10839,54198,1083,Books,Journals
5555,43265,216328,4326,Food,Grains
5556,69973,349866,6997,Food,Herbal Tea
5557,5058,25293,505,Outdoor,Outdoor Furniture
5558,82562,412813,8256,Outdoor,Outdoor Accessories
5559,34207,171039,3420,Food,Baking Ingredients
5560,6753,33767,675,Home Appliances,Floor Care Appliances
5561,60458,302292,6045,Toys,Tabletop Games
5562,16396,81982,1639,Food,Savory Snacks
5563,68625,343128,6862,Outdoor,Camping Equipment
5564,98282,491413,9828,Pets,Grooming Supplies
5565,52762,263814,5276,Smart Home,Smart Plugs & Outlets
5566,82050,410254,8205,Travel,Luggage and Bags
5567,38724,193623,3872,Food,Dairy Spreads
5568,46660,233303,4666,Food,Plant-Based Meats
5569,83914,419573,8391,Food,Poultry
5570,89920,449603,8992,Food,Soups & Broths
5571,64415,322078,6441,Clothing,Outdoor Apparel
5572,10447,52236,1044,Home,Home Fragrance & Accessories
5573,11423,57119,1142,Fitness,Cardio Equipment
5574,10448,52242,1044,Food,Salsas
5575,46831,234158,4683,Food,Pasta
5576,57335,286679,5733,Clothing,Loungewear
5577,47020,235103,4702,Food,Healthy Snacks
5578,14596,72984,1459,Fitness,Hydration Gear
5579,54076,270380,5407,Home,Decorative Wall Art & Accessories
5580,48158,240792,4815,Travel,Travel Accessories
5581,15493,77466,1549,Fitness,Yoga Equipment
5582,37608,188042,3760,Food,Grains
5583,10347,51737,1034,Health,Personal Care & Grooming
5584,60732,303664,6073,Toys,Outdoor Play Toys
5585,37190,185954,3719,Food,Dips and Spreads
5586,29960,149804,2996,Food,Fruit Spreads
5587,36580,182900,3658,Outdoor,Camping Equipment
5588,98564,492821,9856,Food,Beverages
5589,52254,261270,5225,Office,Sustainable Stationery
5590,40393,201965,4039,Food,Breads
5591,727,3635,72,Food,Savory Snacks
5592,8333,41669,833,Garden,Garden Supplies
5593,18966,94832,1896,Food,Dried Fruits
5594,92397,461989,9239,Food,Prepared Seafood
5595,49237,246189,4923,Outdoor,Camping Equipment
5596,59251,296258,5925,Accessories,Mobile Accessories
5597,32137,160688,3213,Fitness,Health & Wellness Tools
5598,21688,108442,2168,Beauty,Skincare
5599,87019,435097,8701,Food,Vegetables
5600,70090,350454,7009,Clothing,Work Pants
5601,59353,296767,5935,Food,Soups & Broths
5602,97334,486671,9733,Food,Dried Fruits
5603,16940,84700,1694,Food,Plant-Based Meals
5604,13357,66785,1335,Food,Vinegars
5605,26596,132983,2659,Office,Office Supplies
5606,54610,273053,5461,Kitchen,Blenders & Juicers
5607,11624,58121,1162,Food,Seasonal Items
5608,83938,419691,8393,Pets,Dog Toys
5609,80601,403005,8060,Kitchen,Baking Accessories
5610,68586,342932,6858,Food,Healthy Snacks
5611,47010,235053,4701,Kitchen,Cookware
5612,59121,295605,5912,Office,Lighting
5613,98503,492518,9850,Food,Sauces
5614,67980,339903,6798,Clothing,Casual Shirts
5615,41870,209354,4187,Garden,Garden Supplies
5616,11568,57844,1156,Food,Whole Grains
5617,21301,106505,2130,Food,Healthy Snacks
5618,46947,234736,4694,Kitchen,Cooking Tools & Utensils
5619,14081,70407,1408,Food,Mixes
5620,74990,374951,7499,Food,Frozen Asian Meals
5621,24309,121545,2430,Home,Bedding & Linens
5622,74161,370806,7416,Fitness,Fitness Accessories
5623,14942,74711,1494,Food,Hot Sauces
5624,31189,155949,3118,Toys,Educational Toys
5625,91447,457238,9144,Fitness,Wearable Technology
5626,68281,341405,6828,Kitchen,Cooking Tools & Utensils
5627,22350,111750,2235,Food,Oils
5628,79528,397644,7952,Accessories,Bags
5629,82968,414844,8296,Food,Herb-Based Sauces
5630,1696,8484,169,Food,Pasta Sauces
5631,73539,367696,7353,Food,Prepared Vegetables
5632,13354,66773,1335,Food,Fresh Fruits
5633,77894,389472,7789,Food,Frozen Snacks
5634,40233,201166,4023,Kitchen,Kitchen Storage & Organization
5635,91652,458261,9165,Food,Juice
5636,20257,101288,2025,Food,Rice Dishes
5637,97840,489201,9784,Pets,Pet Waste Management
5638,61763,308817,6176,Crafts,Craft Supplies
5639,40839,204197,4083,Food,Soups & Broths
5640,18541,92707,1854,Food,Frozen Appetizers
5641,4660,23300,466,Health,Health Devices
5642,41672,208363,4167,Home,Bedding & Linens
5643,73582,367913,7358,Food,Soups & Broths
5644,634,3173,63,Clothing,Cocktail Dresses
5645,46599,232997,4659,Food,Marinated Poultry
5646,92579,462897,9257,Food,Supplements
5647,44153,220765,4415,Food,Regional Seasoning Blends
5648,13804,69020,1380,Food,Sauces
5649,92557,462787,9255,Food,Frozen Vegetable Dishes
5650,90885,454427,9088,Clothing,Swimwear Accessories
5651,24299,121496,2429,Garden,Garden Supplies
5652,14669,73345,1466,Kitchen,Blenders & Juicers
5653,49876,249380,4987,Electronics,Drones & Accessories
5654,49554,247774,4955,Fitness,Wearable Technology
5655,6183,30919,618,Food,Dried Fruits
5656,35346,176731,3534,Health,Oral Care & Hygiene
5657,6398,31990,639,Food,Grain Blends
5658,75912,379561,7591,Food,Red Meat
5659,6255,31276,625,Clothing,Casual Pants
5660,13958,69792,1395,Food,Frozen Vegetables
5661,71128,355644,7112,Accessories,Laptop Accessories
5662,2350,11752,235,Pets,Pet Waste Management
5663,15944,79720,1594,Food,Marinades
5664,6228,31142,622,Food,Protein Snacks
5665,59373,296865,5937,Home,Home Organization
5666,50315,251577,5031,Food,Soups & Broths
5667,67041,335206,6704,Food,Nut-Based Snacks
5668,13910,69554,1391,Electronics,Portable Projectors
5669,85235,426175,8523,Food,Dairy Alternatives
5670,82478,412391,8247,Food,Frozen Meals
5671,71931,359659,7193,Food,Cheese
5672,42224,211120,4222,Food,Marinades and Sauces
5673,77414,387074,7741,Food,Pasta
5674,33121,165605,3312,Food,Nuts and Pretzels
5675,75570,377854,7557,Wearable Tech,Smartwatches
5676,11067,55339,1106,Food,Seasonal Items
5677,52661,263306,5266,Food,Savory Snacks
5678,6844,34220,684,Fitness,Wearable Technology
5679,76373,381866,7637,Kitchen,Kitchen Storage & Organization
5680,58875,294376,5887,Food,Nuts and Trail Mix
5681,25833,129167,2583,Food,Herbs
5682,3221,16106,322,Food,Gluten-Free Desserts
5683,8571,42856,857,Pets,Pet Safety Gear
5684,51334,256670,5133,Fitness,Cardio Equipment
5685,74402,372014,7440,Food,Mixes
5686,44574,222872,4457,Office,Office Supplies
5687,27098,135492,2709,Office,Office Accessories
5688,52331,261657,5233,Health,Medical Devices
5689,89944,449721,8994,Food,Savory Snacks
5690,68060,340304,6806,Food,Beverages
5691,79097,395486,7909,Food,Protein Supplements
5692,46740,233700,4674,Food,Herbs and Spices
5693,17724,88624,1772,Food,Mediterranean Dips
5694,56474,282371,5647,Kitchen,Cooking Appliances
5695,3169,15849,316,Food,Nut-Based Snacks
5696,33521,167609,3352,Food,Mixes
5697,70655,353276,7065,Pets,Pet Accessories
5698,97410,487054,9741,Accessories,Jewelry Storage
5699,72339,361697,7233,Food,Plant-Based Yogurt
5700,19818,99093,1981,Home,Home Organization
5701,99088,495442,9908,Footwear,Outdoor Footwear
5702,25300,126500,2530,Food,Frozen Meals
5703,95450,477250,9545,Food,Vegetable-Based Sauces
5704,39987,199936,3998,Food,Mixes
5705,9820,49101,982,Food,Pasta
5706,43142,215710,4314,Home,Decorative Wall Art & Accessories
5707,70812,354060,7081,Kitchen,Small Appliances
5708,71715,358579,7171,Home Security,Smart Security
5709,15590,77951,1559,Home,Lighting & Lamps
5710,49066,245332,4906,Kitchen,Blenders & Juicers
5711,98557,492787,9855,Food,Frozen Smoothies
5712,61957,309788,6195,Sports,Soccer
5713,782,3914,78,Outdoor,Camping Equipment
5714,1372,6863,137,Food,Plant-Based Yogurt
5715,75934,379670,7593,Storage,Storage Devices
5716,74286,371434,7428,Food,Ice Cream Flavors
5717,34237,171188,3423,Food,Cookies
5718,9351,46758,935,Kitchen,Cooking Appliances
5719,42481,212408,4248,Automotive,Car Cleaning
5720,51871,259355,5187,Food,Household Supplies
5721,98692,493464,9869,Food,Pork
5722,53516,267582,5351,Food,Soups & Broths
5723,1117,5586,111,Food,Dips
5724,5060,25300,506,Food,Sweet Snacks
5725,21970,109850,2197,Food,Healthy Snacks
5726,47606,238033,4760,Food,Vegetable Sides
5727,81060,405304,8106,Kitchen,Cooking Tools & Utensils
5728,71262,356314,7126,Toys,Outdoor Activity Toys
5729,26644,133222,2664,Kitchen,Kitchen Gadgets
5730,24033,120167,2403,Kitchen,Kitchen Gadgets
5731,52629,263146,5262,Food,Plant-Based Yogurt
5732,52678,263392,5267,Food,Protein Snacks
5733,14926,74632,1492,Kitchen,Small Appliances
5734,14143,70716,1414,Fitness,Health & Wellness Tools
5735,59417,297086,5941,Food,Noodles
5736,66284,331421,6628,Food,Specialty Pasta
5737,78460,392304,7846,Food,Grain Blends
5738,43198,215994,4319,Food,Frozen Seafood
5739,13978,69891,1397,Food,Vegetables
5740,41768,208842,4176,Food,Frozen Meals
5741,35380,176904,3538,Food,Salads
5742,25944,129720,2594,Food,Plant-Based Proteins
5743,51576,257884,5157,Outdoor,Outdoor Accessories
5744,9573,47867,957,Food,Chocolate Desserts
5745,78546,392734,7854,Smart Home,Home Accessories
5746,10295,51478,1029,Kitchen,Small Appliances
5747,14841,74209,1484,Food,Herbs and Spices
5748,81210,406051,8121,Home,Lighting & Lamps
5749,63083,315417,6308,Kitchen,Food Preparation Tools
5750,28368,141840,2836,Toys,Building Toys
5751,52089,260448,5208,Books,Cookbooks & Nutrition
5752,93952,469762,9395,Food,Specialty Rice
5753,22283,111417,2228,Home,Home Organization
5754,70580,352901,7058,Kitchen,Cookware
5755,78738,393693,7873,Food,Ready-to-Eat Meals
5756,18395,91975,1839,Kitchen,Cookware
5757,50886,254433,5088,Food,Rice
5758,22847,114237,2284,Food,Breakfast Cereals
5759,82508,412543,8250,Baby,Safety Equipment
5760,57782,288914,5778,Smart Home,Smart Lighting
5761,99748,498742,9974,Clothing,Sports Apparel
5762,88348,441744,8834,Clothing,Trousers
5763,96136,480684,9613,Food,Marinated Poultry
5764,73692,368461,7369,Tools,Power Tools
5765,51407,257036,5140,Food,Fruit Spreads
5766,4714,23572,471,Food,Baking Ingredients
5767,84394,421974,8439,Food,Pasta Sauces
5768,91345,456728,9134,Kitchen,Blenders & Juicers
5769,8748,43742,874,Food,Sweet Snacks
5770,67825,339127,6782,Food,Breads
5771,52905,264529,5290,Toys,Robotics Toys
5772,56535,282676,5653,Food,Baking Mixes
5773,6425,32127,642,Outdoor,Camping Equipment
5774,23379,116897,2337,Food,Spreads
5775,71345,356725,7134,Food,Vegetables
5776,37186,185934,3718,Food,Mexican Cuisine Meal Kits
5777,52897,264489,5289,Food,Savory Snacks
5778,75472,377364,7547,Food,Meat Alternatives
5779,20370,101854,2037,Food,Granola
5780,76584,382921,7658,Electronics,Computer Accessories
5781,8299,41497,829,Food,Frozen Vegetables
5782,58904,294521,5890,Food,Asian Condiments
5783,42007,210037,4200,Food,Vegetable Snacks
5784,14780,73904,1478,Food,Frozen Meals
5785,91548,457743,9154,Food,Frozen Vegetable Dishes
5786,55304,276520,5530,Food,Baking Ingredients
5787,1925,9629,192,Kitchen,Baking Accessories
5788,77560,387804,7756,Food,Noodle Salads
5789,63981,319906,6398,Kitchen,Kitchen Gadgets
5790,10520,52600,1052,Food,Bagels
5791,73110,365553,7311,Accessories,Bags
5792,1553,7768,155,Pets,Travel Accessories
5793,84505,422528,8450,Food,Meat Products
5794,673,3366,67,Toys,Educational Toys
5795,42460,212300,4246,Pets,Grooming Supplies
5796,59893,299467,5989,Home,Bedding & Linens
5797,11495,57478,1149,Fitness,Hydration Gear
5798,14871,74356,1487,Food,Noodles
5799,26640,133200,2664,Books,Arts & Crafts
5800,15508,77542,1550,Food,Dips
5801,21573,107865,2157,Outdoor,Camping Equipment
5802,32514,162573,3251,Outdoor,Outdoor Accessories
5803,95013,475065,9501,Food,Seeds & Nuts
5804,78640,393201,7864,Food,Soups & Broths
5805,97576,487881,9757,Food,Frozen Veggie Snacks
5806,81105,405526,8110,Food,Sauces
5807,17304,86524,1730,Food,Pastry Products
5808,74276,371383,7427,Food,Savory Snacks
5809,80185,400928,8018,Food,Vegetable Dips
5810,86190,430951,8619,Photography,Digital Cameras
5811,1596,7982,159,Food,Dried Fruits
5812,91478,457391,9147,Kitchen,Cooking Appliances
5813,93631,468159,9363,Furniture,Seating
5814,31014,155070,3101,Pets,Dog Accessories
5815,17871,89359,1787,Food,Frozen Snacks
5816,96686,483430,9668,Kitchen,Small Appliances
5817,3729,18647,372,Crafts,Candle & Soap Making Supplies
5818,6235,31178,623,Food,Juice
5819,18166,90833,1816,Food,Specialty Pasta
5820,68487,342435,6848,Kitchen,Cookware
5821,11406,57030,1140,Food,Herbal Butters
5822,17067,85337,1706,Kitchen,Food Storage Solutions
5823,96636,483183,9663,Home,Decorative Wall Art & Accessories
5824,45546,227733,4554,Garden,Garden Decor
5825,66322,331611,6632,Food,Salads
5826,37325,186626,3732,Home,Lighting & Lamps
5827,99006,495034,9900,Clothing,Sweaters
5828,59114,295571,5911,Accessories,Tech Accessories
5829,88154,440771,8815,Fitness,Yoga Equipment
5830,70414,352070,7041,Food,Breads
5831,34282,171411,3428,Food,Frozen Meals
5832,82890,414450,8289,Home,Home Appliances
5833,55945,279725,5594,Food,Frozen Entrees
5834,47641,238206,4764,Home,Decorative Wall Art & Accessories
5835,19055,95275,1905,Garden,Garden Decor
5836,49146,245733,4914,Kitchen,Drinkware
5837,96885,484428,9688,Bathroom,Shower Fixtures
5838,87423,437118,8742,Kitchen,Coffee Equipment
5839,82591,412958,8259,Kitchen,Cooking Tools & Utensils
5840,29107,145535,2910,Garden,Garden Decor
5841,28750,143750,2875,Storage,Storage Devices
5842,34994,174973,3499,Office,Office Accessories
5843,70212,351062,7021,Clothing,Outerwear
5844,53201,266007,5320,Crafts,Candle & Soap Making Supplies
5845,43054,215272,4305,Audio,Earbuds
5846,46394,231972,4639,Music,Accessories
5847,47660,238303,4766,Pets,Pet Accessories
5848,51948,259743,5194,Home,Bedding & Linens
5849,95654,478272,9565,Home,Seasonal Home Decor
5850,24113,120569,2411,Food,Leafy Greens
5851,29884,149424,2988,Home,Kitchen Accessories
5852,28730,143651,2873,Food,Dips/Spreads
5853,25765,128827,2576,Pets,Grooming Supplies
5854,89872,449364,8987,Office,Lighting
5855,93689,468445,9368,Health,Health Devices
5856,48851,244257,4885,Food,Pork
5857,14077,70385,1407,Kitchen,Small Appliances
5858,87485,437428,8748,Automotive,Phone Accessories
5859,56792,283964,5679,Food,Japanese Cooking Kits
5860,62018,310092,6201,Clothing,Athletic Footwear
5861,7018,35090,701,Electronics,Wireless Video Transmission
5862,44939,224698,4493,Food,Protein Supplements
5863,58739,293698,5873,Food,Frozen Vegetarian Meals
5864,72257,361289,7225,Food,Breads
5865,23142,115712,2314,Kitchen,Baking Accessories
5866,60343,301718,6034,Outdoor,Outdoor Accessories
5867,11485,57429,1148,Home Appliances,Cooling Appliances
5868,45582,227912,4558,Kitchen,Beverage Appliances
5869,79296,396482,7929,Food,Frozen Italian Meal Kits
5870,29023,145115,2902,Food,Vegetarian Meal Kits
5871,4354,21774,435,Clothing,Headwear
5872,83577,417887,8357,Food,Healthy Snacks
5873,13558,67791,1355,Food,Sparkling Beverages
5874,14230,71150,1423,Kitchen,Coffee Equipment
5875,12376,61883,1237,Food,Salsas and Dips
5876,11855,59279,1185,Home,Decorative Wall Art & Accessories
5877,1971,9855,197,Crafts,Candle & Soap Making Supplies
5878,57646,288233,5764,Baby,Safety Equipment
5879,3594,17974,359,Kitchen,Ice Cube Trays
5880,62731,313657,6273,Home,Bedding & Linens
5881,53502,267511,5350,Kitchen,Beverage Appliances
5882,58791,293959,5879,Home Appliances,Cleaning Appliances
5883,52157,260787,5215,Outdoor,Outdoor Recreation
5884,63852,319263,6385,Food,Dried Fruits
5885,33978,169891,3397,Food,Health Drinks
5886,59776,298884,5977,Food,Savory Snacks
5887,87569,437846,8756,Food,Baking Ingredients
5888,26890,134453,2689,Smart Home,Home Automation
5889,15578,77894,1557,Accessories,Power Accessories
5890,21205,106027,2120,Clothing,Activewear
5891,50070,250353,5007,Food,Healthy Breakfast Options
5892,97130,485654,9713,Pets,Pet Health and Care
5893,96803,484015,9680,Kitchen,Blenders & Juicers
5894,79580,397904,7958,Bicycles,Bicycles
5895,89318,446590,8931,Outdoor,Outdoor Accessories
5896,77329,386645,7732,Photography,Camera Accessories
5897,939,4695,93,Kitchen,Kitchen Gadgets
5898,41157,205788,4115,Pets,Travel Accessories
5899,48699,243497,4869,Food,Condiments
5900,58414,292070,5841,Food,Frozen Vegan Meals
5901,95876,479384,9587,Accessories,Eyewear
5902,71006,355034,7100,Food,Soups & Broths
5903,85101,425509,8510,Home,Decorative Wall Art & Accessories
5904,89160,445800,8916,Kitchen,Cookware
5905,13732,68662,1373,Food,Grain Blends
5906,14317,71589,1431,Kitchen,Kitchen Accessories
5907,91693,458468,9169,Food,Bread & Rolls
5908,20068,100344,2006,Food,Fruits
5909,52442,262212,5244,Food,Instant Breakfast
5910,78526,392634,7852,Food,Chocolate Bars
5911,43507,217536,4350,Food,Poultry
5912,98205,491029,9820,Food,Vegetable Sides
5913,43480,217404,4348,Food,Cheese
5914,78535,392675,7853,Clothing,Outerwear
5915,75762,378810,7576,Outdoor,Outdoor Accessories
5916,59958,299794,5995,Food,Seasoning Blends
5917,46784,233922,4678,Fitness,Yoga Equipment
5918,49308,246543,4930,Food,Cheese
5919,27252,136261,2725,Crafts,Craft Supplies
5920,20885,104426,2088,Food,Baking Ingredients
5921,41780,208900,4178,Pets,Pet Accessories
5922,94497,472485,9449,Garden,Garden Supplies
5923,98410,492053,9841,Food,Marinated Poultry
5924,73479,367396,7347,Home,Decorative Wall Art & Accessories
5925,24313,121566,2431,Food,Mixes
5926,24935,124679,2493,Kitchen,Cookware
5927,87784,438923,8778,Books,Cookbooks & Nutrition
5928,39400,197004,3940,Bicycles,Accessories
5929,57165,285828,5716,Accessories,Mobile Accessories
5930,37194,185970,3719,Food,Sauces
5931,74246,371230,7424,Automotive,Motorcycle Accessories
5932,79618,398093,7961,Beauty,Hair Care Tools
5933,42925,214629,4292,Toys,Tabletop Games
5934,7158,35791,715,Food,Vinaigrettes
5935,22231,111159,2223,Toys,STEM Learning Toys
5936,68728,343640,6872,Food,Herbs
5937,84602,423012,8460,Audio,Headphones & Earbuds
5938,99574,497870,9957,Food,Healthy Snacks
5939,14576,72882,1457,Food,Frozen Vegetables
5940,12585,62926,1258,Kitchen,Kitchen Accessories
5941,61451,307256,6145,Food,Pasta Sauces
5942,87680,438403,8768,Food,Coffee
5943,23720,118600,2372,Outdoor,Outdoor Accessories
5944,52952,264764,5295,Food,Savory Snacks
5945,86422,432112,8642,Food,Mixes
5946,25398,126990,2539,Food,Healthy Salads
5947,8855,44275,885,Food,Japanese Cooking Kits
5948,90782,453914,9078,Kitchen,Cutlery
5949,19427,97139,1942,Office,Furniture
5950,55187,275938,5518,Toys,Outdoor Play Toys
5951,7035,35177,703,Food,Processed Meats
5952,33000,165003,3300,Food,Chocolate Snacks
5953,86251,431257,8625,Food,Sauces
5954,12659,63298,1265,Food,Spicy Sauces
5955,9458,47292,945,Kitchen,Drinkware
5956,22305,111529,2230,Kitchen,Cookware
5957,38753,193769,3875,Food,Plant-Based Meals
5958,6965,34829,696,Food,Noodle Salads
5959,8644,43224,864,Food,Dips
5960,62864,314321,6286,Food,Pancake and Waffle Mixes
5961,69105,345528,6910,Outdoor,Outdoor Accessories
5962,95028,475140,9502,Food,Mediterranean Dips
5963,36439,182195,3643,Toys,Building Toys
5964,1427,7137,142,Fitness,Health & Wellness Tools
5965,1142,5714,114,Food,Processed Meats
5966,29398,146993,2939,Art Supplies,Markers & Pens
5967,52837,264185,5283,Fitness,Cardio Equipment
5968,58897,294486,5889,Food,Salsa/Dips
5969,1199,5998,119,Food,Nuts and Trail Mix
5970,29433,147165,2943,Home,Bedding & Linens
5971,36804,184021,3680,Food,Eggs
5972,73791,368959,7379,Food,Chewy Candies
5973,90072,450361,9007,Food,Sauces & Condiments
5974,43478,217391,4347,Food,Frozen Chicken Meals
5975,49457,247287,4945,Pets,Pet Accessories
5976,85708,428540,8570,Food,Pasta Alternatives
5977,27616,138084,2761,Food,Frozen Vegetables
5978,2830,14153,283,Health,Injury Prevention & Recovery
5979,97208,486042,9720,Food,Dips and Spreads
5980,32537,162686,3253,Kitchen,Cooking Tools & Utensils
5981,72565,362829,7256,Food,Baking Ingredients
5982,92779,463899,9277,Food,Canned Vegetables
5983,68666,343330,6866,Food,Canned Fruits
5984,12732,63661,1273,Food,Savory Snacks
5985,58277,291389,5827,Food,Supplements
5986,30019,150098,3001,Fitness,Hydration Gear
5987,21046,105230,2104,Kitchen,Cutting Boards & Utensils
5988,62690,313451,6269,Food,Granola
5989,28181,140906,2818,Clothing,Tank Tops
5990,92106,460530,9210,Food,Breakfast Meats
5991,89553,447765,8955,Food,Breads
5992,99813,499066,9981,Food,Vegetables
5993,42730,213654,4273,Travel,Travel Accessories
5994,83143,415716,8314,Health,Fitness & Nutrition
5995,93018,465094,9301,Kitchen,Cooking Tools & Utensils
5996,250,1252,25,Food,Canned Fruits
5997,55678,278393,5567,Kitchen,Cooking Tools & Utensils
5998,83200,416003,8320,Food,Dips and Spreads
5999,83920,419604,8392,Art Supplies,Painting Supplies
6000,20819,104095,2081,Food,Frozen Vegetables
6001,12000,60002,1200,Garden,Garden Technology
6002,24627,123136,2462,Audio,Wireless Speakers
6003,52240,261201,5224,Home,Bedding & Linens
6004,58018,290092,5801,Kitchen,Small Appliances
6005,58785,293929,5878,Food,Fresh Fruits
6006,31998,159994,3199,Food,Frozen Italian Meal Kits
6007,85572,427861,8557,Kitchen,Coffee Equipment
6008,9394,46970,939,Outdoor,Outdoor Accessories
6009,65815,329077,6581,Toys,Pretend Play Toys
6010,770,3854,77,Food,Gourmet Snacks
6011,86981,434906,8698,Food,Seasoning Blends
6012,49089,245446,4908,Clothing,Jackets
6013,78808,394041,7880,Food,Savory Snacks
6014,49781,248907,4978,Food,Baking Ingredients
6015,53710,268553,5371,Food,Asian Condiments
6016,21170,105852,2117,Home,Decorative Wall Art & Accessories
6017,4632,23163,463,Office,Sustainable Stationery
6018,84115,420579,8411,Pets,Pet Accessories
6019,10375,51878,1037,Food,Salsas and Dips
6020,81213,406068,8121,Home,Home Fragrance & Accessories
6021,8668,43341,866,Kitchen,Small Appliances
6022,30679,153396,3067,Food,Condiments
6023,46028,230141,4602,Food,Frozen Vegetarian Meals
6024,68743,343718,6874,Kitchen,Barware
6025,62845,314225,6284,Food,Frozen Pasta Dishes
6026,72067,360335,7206,Clothing,Sweaters
6027,32458,162291,3245,Home,Lighting & Lamps
6028,50393,251969,5039,Outdoor,Camping Equipment
6029,20952,104760,2095,Food,Frozen Veggie Snacks
6030,57113,285569,5711,Food,Sauces
6031,50692,253461,5069,Food,Breads
6032,84744,423723,8474,Food,Frozen Vegetables
6033,34272,171364,3427,Audio,Headphones & Earbuds
6034,64002,320010,6400,Home,Home Furnishings
6035,40965,204827,4096,Food,Vegetables
6036,47259,236298,4725,Home,Lighting & Lamps
6037,37080,185401,3708,Food,Health Drinks
6038,19070,95351,1907,Home,Eco-Friendly Home Products
6039,34895,174479,3489,Pets,Pet Health and Care
6040,81586,407933,8158,Garden,Gardening Accessories
6041,82575,412875,8257,Health,Health Devices
6042,95787,478937,9578,Food,Ethnic Sauces
6043,8899,44496,889,Food,Syrups
6044,79546,397731,7954,Electronics,Home Entertainment Equipment
6045,47459,237298,4745,Food,Gourmet Rice
6046,77047,385235,7704,Food,Canned Vegetables
6047,4340,21702,434,Pets,Dog Accessories
6048,58773,293869,5877,Home,Decorative Wall Art & Accessories
6049,69378,346893,6937,Automotive,Automotive Tools
6050,2997,14988,299,Clothing,Hoodies
6051,43938,219692,4393,Food,Nuts and Pretzels
6052,27048,135244,2704,Food,Savory Snacks
6053,18886,94434,1888,Food,Healthy Snacks
6054,1152,5760,115,Food,Canned Fruits
6055,21528,107642,2152,Books,Children's Educational Books
6056,82520,412600,8252,Outdoor,Outdoor Accessories
6057,15483,77415,1548,Home,Lighting & Lamps
6058,7958,39792,795,Electronics,Computer Accessories
6059,24986,124930,2498,Outdoor,Outdoor Accessories
6060,71841,359205,7184,Kitchen,Cooking Tools & Utensils
6061,49340,246702,4934,Food,Frozen Pizza
6062,22691,113457,2269,Toys,Jigsaw Puzzles
6063,3227,16138,322,Food,Asian Condiments
6064,61259,306297,6125,Food,Granola
6065,52306,261532,5230,Food,Pre-Packaged Produce Kits
6066,30037,150186,3003,Food,Vegetable Sides
6067,72944,364721,7294,Food,Cereals
6068,50573,252868,5057,Kitchen,Cooking Appliances
6069,68270,341354,6827,Health,Oral Care & Hygiene
6070,96367,481836,9636,Bathroom,Shower Accessories
6071,49806,249032,4980,Kitchen,Cooking Tools & Utensils
6072,22896,114482,2289,Food,Granola
6073,98486,492434,9848,Pets,Pet Accessories
6074,64849,324248,6484,Garden,Gardening Accessories
6075,4880,24403,488,Food,Prepared Fruit
